Date,SP500_Returns,VIX,Treasury_10Y,Yield_Spread,SP500_Volatility
2004-05-18,0.6816727990832439,19.33,4.74,2.16,0.7827943645840769
2004-05-19,-0.2574404299240607,18.93,4.79,2.18,0.7681123518765473
2004-05-20,0.0468354034387274,18.67,4.72,2.17,0.6768962634859026
2004-05-21,0.401226362948015,18.49,4.76,2.16,0.6886869669587408
2004-05-24,0.1691700031835941,18.08,4.75,2.16,0.6912658980396412
2004-05-25,1.6103572267938349,15.96,4.73,2.15,0.7952451021197512
2004-05-26,0.1697940339802972,15.97,4.67,2.15,0.7383190450345392
2004-05-27,0.5686483778335472,15.28,4.6,2.14,0.7290212708371242
2004-05-28,-0.0535080952359212,15.5,4.66,2.12,0.7144389330248136
2004-06-01,0.0463912478156469,16.3,4.71,2.11,0.6853494860933553
2004-06-02,0.3380341801244801,16.08,4.74,2.09,0.6881591212394367
2004-06-03,-0.7422266560965451,17.03,4.71,2.08,0.7079910696951953
2004-06-04,0.5247873329532693,16.78,4.78,2.08,0.7004563107020451
2004-06-07,1.5964404405623522,15.39,4.78,2.11,0.6998608940445016
2004-06-08,0.154329957191579,15.01,4.78,2.05,0.6361859971450482
2004-06-09,-0.949946343485697,15.39,4.82,2.03,0.67720250508921
2004-06-10,0.4543338237380734,15.04,4.81,2.0,0.6803226225420999
2004-06-14,-0.9837419314923102,16.07,4.89,1.92,0.7268274598023191
2004-06-15,0.5971767695307717,15.05,4.69,1.92,0.7323786649053078
2004-06-16,0.136928897691102,14.79,4.74,1.9,0.6736185088002675
2004-06-17,-0.1332095070020633,15.15,4.71,1.9,0.6692019291482991
2004-06-18,0.2623533037430237,14.99,4.72,1.91,0.6611714487425951
2004-06-21,-0.4158491147208343,15.26,4.7,1.9,0.6751538786018061
2004-06-22,0.3636189661164524,14.31,4.72,1.92,0.6745796452095759
2004-06-23,0.8506645854063244,13.98,4.71,1.93,0.6907199581847718
2004-06-24,-0.2980642628044427,14.81,4.66,1.92,0.6163175325036995
2004-06-25,-0.5453005365357422,15.19,4.66,1.92,0.6340303097179109
2004-06-28,-0.095208877926578,16.07,4.76,1.9,0.6248868940269192
2004-06-29,0.2514647414594062,15.47,4.7,1.87,0.6258097422674209
2004-06-30,0.4083801133464071,14.34,4.62,1.92,0.6302898670774641
2004-07-01,-1.0430932269721027,15.2,4.57,1.93,0.6755733293932603
2004-07-02,-0.3153344471985897,15.08,4.48,1.94,0.6567142310252176
2004-07-06,-0.8148397790546658,16.25,4.49,1.93,0.6728954494402654
2004-07-07,0.1899279876885318,15.81,4.5,1.94,0.5581232979737241
2004-07-08,-0.8244410026940319,16.2,4.49,1.94,0.5775658026229553
2004-07-09,0.3336074231641284,15.78,4.49,1.94,0.5542823863215832
2004-07-12,0.1383809375459455,14.96,4.46,1.93,0.5426002169156557
2004-07-13,0.0708968528567055,14.46,4.5,1.92,0.5015653952392898
2004-07-14,-0.3291105957191842,13.76,4.5,1.88,0.4816030982206479
2004-07-15,-0.4300637374711202,14.71,4.5,1.86,0.4841974060816671
2004-07-16,-0.4788989724690218,14.34,4.38,1.84,0.490864488025705
2004-07-19,-0.0444883490732794,15.17,4.38,1.82,0.4824806782351301
2004-07-20,0.7057879334125161,14.17,4.47,1.8,0.5142634453064406
2004-07-21,-1.3340343362997498,16.41,4.5,1.79,0.5714527350225549
2004-07-22,0.2705928369005184,15.75,4.48,1.79,0.529564272199906
2004-07-23,-0.970060809233908,16.5,4.45,1.76,0.5561508785465888
2004-07-26,-0.1960969414990798,17.3,4.49,1.74,0.5516169487877072
2004-07-27,0.9925567812721026,16.55,4.62,1.8,0.6150953033854395
2004-07-28,0.0538976749185238,16.15,4.61,1.83,0.6095155830768241
2004-07-29,0.4573596944219327,15.68,4.6,1.85,0.612100457782853
2004-07-30,0.1172193532735343,15.32,4.5,1.82,0.5799722885712155
2004-08-02,0.4447613317688503,15.37,4.48,1.82,0.5913163109662073
2004-08-03,-0.626236082983811,16.03,4.45,1.79,0.5804235160657525
2004-08-04,-0.0963850339562144,16.21,4.45,1.79,0.5771207702130766
2004-08-05,-1.63203750409584,18.32,4.43,1.79,0.6544835778749721
2004-08-06,-1.5480689575870343,19.34,4.24,1.84,0.7169579244638675
2004-08-09,0.1174845187758455,18.89,4.28,1.83,0.7164205839267648
2004-08-10,1.2973910309109993,17.47,4.32,1.77,0.7914439571979807
2004-08-11,-0.3011936427144701,18.04,4.3,1.76,0.7911572091437123
2004-08-12,-1.1675195100984137,19.08,4.27,1.75,0.8210261905249112
2004-08-13,0.1476696846605785,17.98,4.22,1.75,0.8216533266496635
2004-08-16,1.3655067923963315,17.57,4.26,1.75,0.8902187993589165
2004-08-17,0.219578185950553,17.02,4.21,1.77,0.8736827831914465
2004-08-18,1.2443338319771735,16.23,4.23,1.79,0.8752456947041959
2004-08-19,-0.3597672798251961,16.96,4.22,1.79,0.8766987761342672
2004-08-20,0.6524742945688722,16.0,4.24,1.78,0.8592473946939047
2004-08-23,-0.2430848030542942,15.88,4.28,1.78,0.860045891226133
2004-08-24,0.0465361848639656,15.33,4.28,1.78,0.8314100567563121
2004-08-25,0.8000456125331068,14.98,4.26,1.75,0.8500393591052049
2004-08-26,0.0117655740848876,14.91,4.22,1.74,0.8445339663978804
2004-08-27,0.2425190521884834,14.71,4.23,1.75,0.845721718619571
2004-08-30,-0.7781394120807694,15.44,4.19,1.72,0.8583299645469197
2004-08-31,0.4630819912892159,15.29,4.13,1.72,0.8530735246389345
2004-09-01,0.1512392197422718,14.91,4.13,1.72,0.8530296304969917
2004-09-02,1.1212507374761538,14.28,4.2,1.74,0.7893774824297647
2004-09-03,-0.4184933932207091,13.91,4.3,1.69,0.6943606959242146
2004-09-07,0.6887425726392449,14.07,4.26,1.68,0.701177306648385
2004-09-08,-0.448589055367643,14.06,4.18,1.68,0.6732495451618361
2004-09-09,0.189021053566285,14.01,4.22,1.72,0.6639790813959254
2004-09-10,0.4953628496854767,13.76,4.19,1.69,0.5834250579917223
2004-09-13,0.1690424825133263,13.17,4.16,1.66,0.5831903050789559
2004-09-14,0.2229494844089963,13.56,4.15,1.68,0.5243133559653266
2004-09-15,-0.7054639376351202,14.64,4.18,1.67,0.5639777328038528
2004-09-16,0.2793724302198042,14.39,4.08,1.64,0.506200171130967
2004-09-17,0.4494925525700965,14.03,4.14,1.61,0.4973414305413979
2004-09-20,-0.5626775403398288,14.43,4.07,1.61,0.5093083694308227
2004-09-21,0.6326945255019423,13.66,4.05,1.56,0.5150869031889526
2004-09-22,-1.3937828348372427,14.74,4.0,1.5,0.6205675073365104
2004-09-23,-0.4669773490937112,14.8,4.02,1.45,0.6077838550237737
2004-09-24,0.1578909400491213,14.28,4.04,1.42,0.6085938525509728
2004-09-27,-0.5936317939006286,14.62,4.01,1.42,0.6214083276562352
2004-09-28,0.5926525071360267,13.83,4.02,1.47,0.6085466344973717
2004-09-29,0.4270030434551097,13.21,4.1,1.49,0.6073135070603167
2004-09-30,-0.0197428026370127,13.34,4.14,1.51,0.6070071778409339
2004-10-01,1.5180646173832857,12.75,4.21,1.58,0.6492001489353209
2004-10-04,0.3243520941504707,13.41,4.19,1.54,0.6415495402877553
2004-10-05,-0.0607894368110817,13.95,4.18,1.53,0.6269374690688567
2004-10-06,0.667272097322269,13.28,4.23,1.53,0.6289140077999557
2004-10-07,-0.998207077330826,14.5,4.26,1.54,0.6759408051617701
2004-10-08,-0.7526652440515536,15.05,4.15,1.54,0.6907624010578172
2004-10-12,-0.2267939767254478,15.05,4.12,1.56,0.6911640860382737
2004-10-13,-0.7300454303445503,15.42,4.09,1.56,0.7058325321750596
2004-10-14,-0.9302729874237968,16.43,4.03,1.55,0.7181161950464068
2004-10-15,0.4450246023744775,15.04,4.07,1.54,0.7234673273950648
2004-10-18,0.5251821526630174,14.71,4.07,1.52,0.7265525749524953
2004-10-19,-0.9685677881300704,15.13,4.07,1.5,0.7463703412208056
2004-10-20,0.0389813292378748,14.85,4.01,1.48,0.7275764002213437
2004-10-21,0.256415559777956,14.54,4.01,1.44,0.6668237305861259
2004-10-22,-0.971540646086,15.28,4.0,1.45,0.6928739757483893
2004-10-25,-0.0857814275856627,16.58,3.99,1.45,0.6908884227246294
2004-10-26,1.487935354919312,16.39,4.01,1.47,0.7621065313019381
2004-10-27,1.2879297837223191,15.72,4.11,1.48,0.8039781842651764
2004-10-28,0.1812615023933039,15.39,4.09,1.5,0.7999690993716972
2004-10-29,0.2448032630618435,16.27,4.05,1.49,0.8009521567707368
2004-11-01,0.0274339592236216,16.27,4.11,1.5,0.7240531541095045
2004-11-02,0.0044271017233477,16.18,4.1,1.5,0.7197546226383249
2004-11-03,1.1180204432347685,14.04,4.09,1.49,0.7638358742334306
2004-11-04,1.6156484921560743,13.97,4.1,1.47,0.8318236251150919
2004-11-05,0.3873733357810272,13.84,4.21,1.41,0.794285698665462
2004-11-08,-0.1097635206392833,13.8,4.22,1.42,0.768519422344132
2004-11-09,-0.0695394915883551,13.61,4.22,1.42,0.7649357984939824
2004-11-10,-0.1005018485985331,13.08,4.25,1.43,0.7376469646702773
2004-11-12,0.9109710991654252,13.33,4.2,1.34,0.7006013047102712
2004-11-15,-0.0303998022414986,13.38,4.2,1.31,0.7038825787971422
2004-11-16,-0.7078842439273703,13.21,4.21,1.3,0.7352719861164685
2004-11-17,0.5538302917098559,13.21,4.14,1.29,0.681982077811324
2004-11-18,0.136225823789271,12.98,4.12,1.26,0.6803530297414077
2004-11-19,-1.1161406330803092,13.5,4.2,1.25,0.7512400035254672
2004-11-22,0.5895743643366202,12.97,4.18,1.23,0.6981539044375137
2004-11-23,-0.0254874817890993,12.67,4.19,1.21,0.6964545372059151
2004-11-24,0.4095424235170286,12.72,4.2,1.19,0.6407309817718442
2004-11-26,0.0753126388676861,12.79,4.24,1.21,0.5945874195346997
2004-11-29,-0.3449945495939466,13.3,4.34,1.27,0.6071917453594633
2004-11-30,-0.403030809919791,13.24,4.36,1.34,0.6205961353704637
2004-12-01,1.4951227301604586,12.97,4.38,1.37,0.6888560225700269
2004-12-02,-0.0872977384660189,12.98,4.4,1.36,0.6906656617606621
2004-12-03,0.0705760521569454,12.96,4.27,1.33,0.6574896185729172
2004-12-06,-0.0772386738559283,13.19,4.24,1.31,0.5626981074246108
2004-12-07,-1.1073349053507653,13.67,4.23,1.28,0.6161421940218066
2004-12-08,0.4876611048293622,13.19,4.14,1.23,0.6248046314097517
2004-12-09,0.5436148935247909,12.88,4.19,1.26,0.6344792480137176
2004-12-10,-0.1042674518648367,12.76,4.16,1.21,0.6345310663125394
2004-12-13,0.8989944201125866,12.54,4.16,1.18,0.63369419522892
2004-12-14,0.3920938833781973,12.73,4.14,1.15,0.6374540458832706
2004-12-15,0.194449451612777,12.35,4.09,1.12,0.6097935562252219
2004-12-16,-0.208175183841508,12.27,4.19,1.18,0.6056480234941387
2004-12-17,-0.7488310484568106,11.95,4.21,1.18,0.6338443606706416
2004-12-20,0.0376882649966381,11.83,4.21,1.15,0.5719180590364075
2004-12-21,0.904024319851282,11.55,4.18,1.13,0.5899945083385517
2004-12-22,0.341780686388704,11.45,4.21,1.17,0.5909387573050979
2004-12-23,0.0463022907826182,11.23,4.23,1.21,0.5877428588013757
2004-12-27,-0.4305290271688244,12.14,4.3,1.23,0.6005264988317499
2004-12-28,0.7153997612125984,12.0,4.31,1.23,0.6064141258387482
2004-12-29,-0.0074235614586415,11.62,4.33,1.21,0.5938137375580729
2004-12-30,0.0082490139913238,12.56,4.27,1.17,0.5053868917817108
2004-12-31,-0.1343170711736618,13.29,4.24,1.16,0.50638051603611
2005-01-03,-0.811942003912347,14.08,4.23,1.13,0.5452275397415625
2005-01-04,-1.16713594265474,13.98,4.29,1.09,0.6090331887458179
2005-01-05,-0.3627842613197485,14.09,4.29,1.07,0.5589631802921814
2005-01-06,0.3505858083953761,13.58,4.29,1.11,0.5538700414915096
2005-01-07,-0.1431170580797114,13.49,4.29,1.09,0.541026838592236
2005-01-10,0.3422772738181034,13.23,4.29,1.06,0.5461842052052935
2005-01-11,-0.6099567120878002,13.19,4.26,1.02,0.5206710928533735
2005-01-12,0.3981403880320977,12.56,4.25,1.03,0.5209518869095524
2005-01-13,-0.8630125807352784,12.84,4.2,0.99,0.5463553012423468
2005-01-14,0.600455955884871,12.43,4.23,0.99,0.5687261220079318
2005-01-18,0.9674771847279606,12.47,4.21,0.95,0.5910215846708538
2005-01-19,-0.9490104994474112,13.18,4.2,0.94,0.6285036336015605
2005-01-20,-0.7782996095930472,13.83,4.17,0.96,0.6077114156890839
2005-01-21,-0.6414815973357024,14.36,4.16,1.0,0.6077902570975074
2005-01-24,-0.3527785741917366,14.65,4.14,0.94,0.6067441384113156
2005-01-25,0.4004325825724963,14.06,4.2,0.97,0.6180024107970489
2005-01-26,0.4844114603439475,13.44,4.21,0.94,0.6029149654554187
2005-01-27,0.0408921581358967,13.24,4.22,0.94,0.6036694160573514
2005-01-28,-0.2715987692261667,13.24,4.16,0.91,0.6027814500188821
2005-01-31,0.8460280617075266,12.82,4.14,0.85,0.6446716061486832
2005-02-01,0.6890900906523889,12.03,4.15,0.86,0.6479803125936654
2005-02-02,0.3177968167360712,11.66,4.15,0.83,0.5963750247365635
2005-02-03,-0.2765634073250145,11.79,4.18,0.84,0.593743229680998
2005-02-04,1.104304976651127,11.21,4.09,0.8,0.6376220622498829
2005-02-07,-0.1088965829486143,11.73,4.07,0.76,0.6370791064678469
2005-02-08,0.0482706569868041,11.6,4.05,0.72,0.6337760113819064
2005-02-09,-0.857527919407397,12.0,4.0,0.76,0.649611201813897
2005-02-10,0.421146114680293,11.51,4.07,0.78,0.6502989279105786
2005-02-11,0.692562217096504,11.43,4.1,0.76,0.629160357444658
2005-02-14,0.0696893542092791,11.52,4.08,0.7,0.6188862595506207
2005-02-15,0.3299766544856863,11.27,4.1,0.73,0.5870360456809912
2005-02-16,0.0181775942892148,11.1,4.16,0.75,0.5372283956783438
2005-02-17,-0.7923365410653749,11.77,4.19,0.81,0.5384560585943444
2005-02-18,0.0699534307984528,11.18,4.27,0.82,0.509027349169361
2005-02-22,-1.4505723363565035,13.14,4.29,0.83,0.6137853776990164
2005-02-23,0.5607362566527829,12.39,4.27,0.81,0.619093294791735
2005-02-24,0.7893770539395328,11.57,4.29,0.77,0.632748299335077
2005-02-25,0.9306819196589712,11.49,4.27,0.73,0.6582508821265605
2005-02-28,-0.6414241365205964,12.08,4.36,0.77,0.6758689150972935
2005-03-01,0.565807471908153,12.04,4.38,0.79,0.6632051168569824
2005-03-02,-0.0272699428853995,12.5,4.38,0.81,0.6502993076110627
2005-03-03,0.0322304858026978,12.93,4.39,0.8,0.6481240918676437
2005-03-04,0.9624381187494756,11.94,4.32,0.75,0.6716480524471212
2005-03-07,0.2610270259310043,12.26,4.31,0.7,0.6330106332891019
2005-03-08,-0.4798789368921641,12.4,4.38,0.76,0.6445894058734057
2005-03-09,-1.018512206380029,12.7,4.52,0.86,0.689503813395868
2005-03-10,0.1855817446625884,12.49,4.48,0.8,0.6582300135633343
2005-03-11,-0.7583249076131948,12.8,4.56,0.83,0.6780270607576372
2005-03-14,0.562462523096463,12.39,4.52,0.77,0.671779668229508
2005-03-15,-0.7523807317785902,13.15,4.54,0.79,0.6926630978041329
2005-03-16,-0.8081864922510951,13.49,4.52,0.8,0.7078928922374117
2005-03-17,0.1801253078677511,13.29,4.47,0.77,0.7101124174168647
2005-03-18,-0.0470451888166412,13.14,4.51,0.79,0.690116101510406
2005-03-21,-0.4934220146028734,13.61,4.53,0.81,0.6966797503510298
2005-03-22,-1.0196208806246054,14.27,4.63,0.77,0.6573635834028446
2005-03-23,0.0699890234541422,14.06,4.61,0.77,0.6423231781522707
2005-03-24,-0.0946658357422247,13.42,4.6,0.72,0.6092533738123
2005-03-28,0.2441468682685466,13.75,4.64,0.74,0.564678187083007
2005-03-29,-0.7596181253847534,14.49,4.6,0.73,0.5706366043448304
2005-03-30,1.3772610206178593,13.64,4.56,0.7,0.648478072860347
2005-03-31,-0.0694143722881457,14.02,4.5,0.7,0.6482321097444065
2005-04-01,-0.6496685637735977,14.09,4.46,0.71,0.6575976224869204
2005-04-04,0.2728192077877223,14.11,4.47,0.73,0.6124286931114582
2005-04-05,0.4480851914030248,13.68,4.48,0.73,0.6210448304108347
2005-04-06,0.2268456316200096,13.15,4.44,0.74,0.6232168490054819
2005-04-07,0.5970988776071051,12.33,4.49,0.77,0.6085935107965541
2005-04-08,-0.8345000045604456,12.62,4.5,0.73,0.6289455225915233
2005-04-11,0.000847423470951,11.98,4.45,0.7,0.6107468187163323
2005-04-12,0.5545202838389773,11.3,4.38,0.67,0.6103112764693192
2005-04-13,-1.1761610584853477,13.31,4.38,0.72,0.641521316646583
2005-04-14,-1.0001780423824047,14.53,4.37,0.77,0.6540064749988072
2005-04-15,-1.6720496445511768,17.74,4.27,0.73,0.7368548725296805
2005-04-18,0.2940597369134767,16.56,4.27,0.72,0.7445193695303519
2005-04-19,0.593382863926073,14.96,4.21,0.71,0.7602558997585096
2005-04-20,-1.32549392846395,16.92,4.22,0.7,0.7818665719506831
2005-04-21,1.9736220810439464,14.41,4.32,0.67,0.9141188574379736
2005-04-22,-0.6750253359446234,15.38,4.26,0.64,0.9247624939004904
2005-04-25,0.8662275206615888,14.62,4.26,0.62,0.9464107708171146
2005-04-26,-0.883746643749117,14.91,4.28,0.61,0.9517161320649324
2005-04-27,0.395027825436145,14.87,4.25,0.61,0.8977821483848397
2005-04-28,-1.1380371611511175,16.86,4.19,0.6,0.9269907067761955
2005-04-29,1.1922469194121543,15.31,4.21,0.55,0.9660996472429952
2005-05-02,0.4590101314615458,15.12,4.21,0.57,0.9704088909704224
2005-05-03,-0.085185362192719,14.53,4.21,0.53,0.9631512853787
2005-05-04,1.247016364593012,13.85,4.2,0.57,1.006404563165899
2005-05-05,-0.2568808292038427,13.98,4.19,0.61,0.9964260276267785
2005-05-06,-0.109158838810619,14.05,4.28,0.55,0.9803428606522908
2005-05-09,0.6394323123307677,13.75,4.29,0.53,0.9919807245189212
2005-05-10,-1.0705435413708386,14.91,4.23,0.54,1.0100956198703952
2005-05-11,0.4193046570356129,14.45,4.21,0.53,0.9821340911646582
2005-05-12,-1.0033216475797246,16.12,4.18,0.52,0.9823016673484394
2005-05-13,-0.4580058472371084,16.32,4.12,0.51,0.9087512903520176
2005-05-16,1.008612459220859,15.68,4.13,0.52,0.9324362509385864
2005-05-17,0.6957345288654659,14.57,4.12,0.51,0.9356231800532644
2005-05-18,1.0018750448482103,13.63,4.07,0.51,0.893495320705178
2005-05-19,0.4655940811201908,13.32,4.11,0.47,0.795128167483329
2005-05-20,-0.1511172065874144,13.14,4.13,0.44,0.7754052290013791
2005-05-23,0.3851032508630725,12.95,4.07,0.42,0.75970188576348
2005-05-24,0.017586730443786,12.69,4.04,0.43,0.7217063006001021
2005-05-25,-0.3400082663544967,12.58,4.08,0.47,0.7290039428908117
2005-05-26,0.639489188251563,12.24,4.08,0.44,0.670208934800131
2005-05-27,0.0968616242561948,12.15,4.08,0.44,0.6314909319910268
2005-05-31,-0.6072865011894635,13.29,4.0,0.4,0.6513996372104922
2005-06-01,0.899703793799822,12.36,3.91,0.41,0.6714532092185534
2005-06-02,0.1721871545824038,11.84,3.89,0.37,0.6224448187469847
2005-06-03,-0.6867132719695968,12.15,3.98,0.41,0.6432959562093593
2005-06-06,0.1245790379795552,12.28,3.96,0.37,0.6414018686265691
2005-06-07,-0.0208766522167835,12.39,3.92,0.35,0.6297368075623926
2005-06-08,-0.216324424033798,12.7,3.95,0.35,0.574150812678717
2005-06-09,0.5239948718352094,12.08,3.98,0.34,0.5774701906256725
2005-06-10,-0.23482369773834,11.96,4.05,0.34,0.5210886997014892
2005-06-13,0.2261863243468997,11.65,4.09,0.38,0.5000121420763277
2005-06-14,0.2573314925500947,11.79,4.13,0.42,0.4629123618137664
2005-06-15,0.2217708798165407,11.46,4.12,0.4,0.4459978401609727
2005-06-16,0.3630099158230981,11.15,4.09,0.39,0.4015938559436662
2005-06-17,0.4954746807115606,11.48,4.09,0.37,0.4030517994500392
2005-06-20,-0.0706666923454113,11.47,4.11,0.39,0.4007211555881474
2005-06-21,-0.2047520996927287,11.08,4.06,0.35,0.4012945878315508
2005-06-22,0.0222492839140331,11.05,3.95,0.33,0.4012560392952136
2005-06-23,-1.0833051340467523,12.13,3.96,0.33,0.4708856158827387
2005-06-24,-0.76287211352144,12.18,3.92,0.33,0.482121296021556
2005-06-27,-0.0738525577582027,12.52,3.9,0.3,0.4813755288177386
2005-06-28,0.9137563444907348,11.58,3.97,0.32,0.5053829670077732
2005-06-29,-0.1431436187661838,11.77,3.99,0.34,0.4645195656525739
2005-06-30,-0.7100904033514155,12.04,3.94,0.28,0.4877365327161217
2005-07-01,0.2610515529939183,11.4,4.06,0.3,0.4685861260414069
2005-07-05,0.8832632317790745,11.68,4.11,0.32,0.5086713596704133
2005-07-06,-0.8340358766109057,12.27,4.08,0.31,0.5443946663229476
2005-07-07,0.245205102734225,12.49,4.05,0.34,0.544893782912766
2005-07-08,1.1679055566465202,11.45,4.11,0.33,0.5934259772600937
2005-07-11,0.6254811732634646,11.28,4.11,0.3,0.6030262336278432
2005-07-12,0.22715506005615,10.95,4.15,0.33,0.603037787166136
2005-07-13,0.0883709149426037,10.84,4.17,0.33,0.6017530589389337
2005-07-14,0.2624039136262412,10.81,4.19,0.33,0.6023195455086264
2005-07-15,0.1157801830666604,10.33,4.18,0.32,0.5988107704174795
2005-07-18,-0.5529707814430296,10.77,4.22,0.33,0.6055739005005135
2005-07-19,0.6731446013329201,10.45,4.2,0.32,0.6223937506467131
2005-07-20,0.4758592509955806,10.23,4.17,0.27,0.6259806419767224
2005-07-21,-0.660614672274995,10.97,4.28,0.32,0.6481062762440193
2005-07-22,0.54114082972474,10.52,4.23,0.31,0.5976463649482818
2005-07-25,-0.3769230441940885,11.1,4.25,0.3,0.5727692763045324
2005-07-26,0.1733077981854514,10.99,4.24,0.29,0.570199482068614
2005-07-27,0.4572926935988208,10.36,4.27,0.28,0.5474954368585343
2005-07-28,0.5603159325149543,10.52,4.2,0.24,0.5505315139096845
2005-07-29,-0.767047021589129,11.57,4.28,0.26,0.555509258330454
2005-08-01,0.0947934518535031,12.08,4.32,0.28,0.5554497967951663
2005-08-02,0.7099218605715496,11.75,4.34,0.28,0.5449882132139312
2005-08-03,0.0739513832205496,11.83,4.3,0.28,0.4930517703325125
2005-08-04,-0.7373299992705418,12.52,4.32,0.28,0.5360866358747122
2005-08-05,-0.7638358323871608,12.48,4.4,0.29,0.5182014651191398
2005-08-08,-0.2682636408906202,13.21,4.42,0.26,0.5053386899757746
2005-08-09,0.6744990284814678,12.4,4.41,0.28,0.5246912201824058
2005-08-10,-0.1827218235701422,12.38,4.4,0.27,0.5268374865506191
2005-08-11,0.7061949245771748,12.42,4.32,0.22,0.5463416795481867
2005-08-12,-0.5994493172678084,12.74,4.24,0.19,0.5647238859574755
2005-08-15,0.2828355584261199,12.26,4.27,0.19,0.5515198907907641
2005-08-16,-1.177598073895536,13.52,4.23,0.2,0.5955602544721148
2005-08-17,0.0738124263364836,13.3,4.28,0.21,0.5839324605101784
2005-08-18,-0.0999779316272597,13.42,4.21,0.2,0.5667501582534581
2005-08-19,0.0565980373739227,13.42,4.21,0.18,0.5511352929034867
2005-08-22,0.1656147441558397,13.42,4.22,0.19,0.5478231218126204
2005-08-23,-0.3388649468067495,13.34,4.2,0.19,0.5498672809793093
2005-08-24,-0.6570356379875575,14.17,4.19,0.2,0.5517891716982276
2005-08-25,0.2298323709216232,13.73,4.18,0.18,0.5353733608638656
2005-08-26,-0.5996535348556931,13.72,4.2,0.14,0.5260549085638176
2005-08-29,0.5958056473651885,13.52,4.2,0.14,0.5481769724319472
2005-08-30,-0.3192327699592767,13.65,4.16,0.19,0.5162337201133129
2005-08-31,0.9864136789539124,12.6,4.02,0.18,0.5736581817769468
2005-09-01,0.1032515640031261,13.15,4.02,0.3,0.5548854633382789
2005-09-02,-0.2922376893187084,13.57,4.03,0.28,0.5328311395702736
2005-09-06,1.2618836201971906,12.93,4.09,0.29,0.602564941349419
2005-09-07,0.2407973688656417,12.52,4.15,0.28,0.5862443345999307
2005-09-08,-0.3793346162781597,12.93,4.15,0.28,0.5914797778798266
2005-09-09,0.7964743943933206,11.98,4.14,0.26,0.5973717567290037
2005-09-12,-0.0740988086374683,11.65,4.18,0.26,0.5801644795931469
2005-09-13,-0.7545065921665484,12.39,4.14,0.26,0.6034736427193478
2005-09-14,-0.328128423684737,12.91,4.17,0.27,0.5438529495729346
2005-09-15,0.0464443327021779,12.49,4.22,0.32,0.543780263159421
2005-09-16,0.8291769259435089,11.22,4.26,0.29,0.5709246790336934
2005-09-19,-0.5565844413728538,12.14,4.25,0.32,0.5883584940292441
2005-09-20,-0.7863441339177824,12.64,4.26,0.26,0.616174749027393
2005-09-21,-0.9121141500479156,13.79,4.19,0.23,0.6454162176348848
2005-09-22,0.3652325337670348,13.33,4.19,0.24,0.6333833013716386
2005-09-23,0.0551649032624279,12.96,4.25,0.23,0.6315779036978649
2005-09-26,0.0279740481189838,13.04,4.3,0.23,0.6148577464551729
2005-09-27,0.0024702661792108,12.76,4.3,0.22,0.6010573452080947
2005-09-28,0.1011779966575865,12.63,4.26,0.17,0.5960604238217186
2005-09-29,0.8866897527807671,12.24,4.29,0.16,0.5880607274907326
2005-09-30,0.0920439229583403,11.92,4.34,0.16,0.5879942607280825
2005-10-03,-0.1717195759521894,12.46,4.39,0.18,0.5851166265524173
2005-10-04,-0.9969822251208682,13.2,4.38,0.16,0.5534168135654343
2005-10-05,-1.488711659475617,14.55,4.36,0.15,0.6310238051520518
2005-10-06,-0.4095674783362701,14.96,4.37,0.17,0.6316070677036482
2005-10-07,0.3701276734032754,14.59,4.35,0.17,0.6040864981585079
2005-10-11,-0.2071842729946871,15.63,4.39,0.17,0.6035320126699271
2005-10-12,-0.606812682900193,16.22,4.45,0.21,0.5971539218225568
2005-10-13,-0.0713341359546593,16.47,4.48,0.24,0.5966610212935619
2005-10-14,0.8267887521960393,14.87,4.48,0.21,0.6358907328689886
2005-10-17,0.2974986268542423,14.67,4.5,0.21,0.6038777616418434
2005-10-18,-1.0049543049197696,15.33,4.49,0.22,0.627279597030641
2005-10-19,1.4955773420908258,13.5,4.47,0.22,0.7131337357274866
2005-10-20,-1.5019703611780957,16.11,4.46,0.19,0.7605278965697876
2005-10-21,0.1519712105606085,16.13,4.39,0.17,0.7551833817130784
2005-10-24,1.6777049344208097,14.74,4.45,0.2,0.8542428516263406
2005-10-25,-0.2367861569102958,14.53,4.54,0.2,0.855405565481804
2005-10-26,-0.4312462609885159,14.59,4.6,0.22,0.8597668223557172
2005-10-27,-1.0475230755595533,16.02,4.57,0.21,0.8862947095367919
2005-10-28,1.6549333583500303,14.25,4.58,0.18,0.9467531318917208
2005-10-31,0.7176154521957301,15.32,4.57,0.17,0.962945653139738
2005-11-01,-0.3521097559766928,14.85,4.58,0.16,0.9649969795021844
2005-11-02,0.9977052697601962,13.48,4.61,0.18,0.9659367625262296
2005-11-03,0.4264160491770141,13.0,4.65,0.18,0.8988454528478345
2005-11-04,0.0164002534384533,13.17,4.66,0.19,0.8902094337663554
2005-11-07,0.218830946715709,13.1,4.65,0.18,0.8889596383444508
2005-11-08,-0.3451143326618222,13.08,4.57,0.14,0.8924136030082324
2005-11-09,0.1690526470372821,12.8,4.64,0.15,0.8747381477192943
2005-11-10,0.8446267412632436,11.9,4.55,0.11,0.8846448700588331
2005-11-14,-0.0777472593201267,12.18,4.61,0.11,0.8755375214201057
2005-11-15,-0.3850019422255712,12.23,4.56,0.09,0.8841207838228073
